openalex_id,current_affiliation
W1561655211,FALSE
W1586103330,FALSE
W1695808756,FALSE
W1840112861,FALSE
W1879414688,FALSE
W1912419471,FALSE
W1915885637,FALSE
W1942083795,FALSE
W1968476764,FALSE
W1975156892,FALSE
W1977493896,FALSE
W1988987807,FALSE
W1997293521,FALSE
W1998959316,FALSE
W1999377992,FALSE
W2013559603,TRUE
W2021759464,FALSE
W2025826453,FALSE
W2030130471,FALSE
W2036610808,FALSE
W2041616772,FALSE
W2046571001,FALSE
W2051119043,FALSE
W2071789150,FALSE
W2080460459,FALSE
W2088387924,FALSE
W2089116586,TRUE
W2095810938,FALSE
W2099119363,FALSE
W2112398861,FALSE
W2117219637,FALSE
W2118195139,FALSE
W2125378016,FALSE
W2126179938,TRUE
W2135569258,FALSE
W2140376697,FALSE
W2145101866,FALSE
W2166288863,TRUE
W2187856049,FALSE
W2281362145,FALSE
W2320960647,FALSE
W2326020541,FALSE
W2327707376,FALSE
W2343426002,FALSE
W2343999230,FALSE
W2346413079,FALSE
W2399668202,TRUE
W2404021204,FALSE
W2426586043,FALSE
W2441845901,FALSE
W2460218019,FALSE
W2466360815,FALSE
W2519557258,FALSE
W2522820142,FALSE
W2534478401,TRUE
W2549835484,FALSE
W2551552280,FALSE
W2589481259,FALSE
W2596452627,FALSE
W2602937474,FALSE
W2607203436,FALSE
W2619080348,FALSE
W2766235876,FALSE
W2769487614,FALSE
W2772560664,FALSE
W2774406881,FALSE
W2774716788,FALSE
W2782387967,FALSE
W2782468460,FALSE
W2789627713,TRUE
W2810126230,FALSE
W2889534215,FALSE
W2889674205,FALSE
W2893860236,FALSE
W2949087588,FALSE
W2949466435,FALSE
W2950373139,FALSE
W2951457310,FALSE
W2989276194,FALSE
W3014430605,FALSE
W3047288835,FALSE
W3128744913,FALSE
W3129468143,TRUE
W3135099807,TRUE
W3165477422,FALSE
W3174636484,FALSE
W3176001432,FALSE
W3176468671,FALSE
W3180776851,FALSE
W3199446911,TRUE
W4200093877,FALSE
W4206558462,FALSE
W4210867925,FALSE
W422206419,FALSE
W4241980628,FALSE
W4248432117,FALSE
W4251731166,FALSE
W4254835187,FALSE
W4256145864,FALSE
W4282941310,FALSE
W4296805310,TRUE
W4312881562,FALSE
W4360821295,FALSE
W4362544431,FALSE
W4377232031,FALSE
W4385621398,FALSE
W4388891992,FALSE
W4389488805,TRUE
W4392091886,FALSE
W4395349529,FALSE
W4395534979,FALSE
W611549334,FALSE
