openalex_id,current_affiliation
W108163882,FALSE
W1483295203,FALSE
W1523228489,FALSE
W1524856421,FALSE
W1537319390,FALSE
W1550095734,FALSE
W1582934793,FALSE
W1964574873,FALSE
W1965359536,FALSE
W1965406776,FALSE
W1965980620,FALSE
W1971375401,FALSE
W1972783178,FALSE
W1974523846,FALSE
W1974822174,FALSE
W1975244715,FALSE
W1977265773,TRUE
W1979420555,FALSE
W1982870118,FALSE
W1985104278,FALSE
W1989652438,TRUE
W1991568138,FALSE
W1994939877,FALSE
W1997023514,FALSE
W1997490778,FALSE
W1998604885,FALSE
W2001046442,FALSE
W2005555694,FALSE
W2007946739,FALSE
W2007986907,FALSE
W2015313170,FALSE
W2019210812,FALSE
W2021776211,FALSE
W2023382783,FALSE
W2028679660,FALSE
W2030996783,FALSE
W2038177533,FALSE
W2040145256,FALSE
W2044015079,FALSE
W2045817940,FALSE
W2051654886,FALSE
W2061239759,FALSE
W2065507938,FALSE
W2066336560,FALSE
W2067951206,FALSE
W2069242224,FALSE
W2071814856,FALSE
W2074932932,FALSE
W2078431178,FALSE
W2080977495,FALSE
W2085716534,FALSE
W2086036030,FALSE
W2088100453,FALSE
W2090319245,FALSE
W2091396443,FALSE
W2092570655,FALSE
W2097423085,FALSE
W2114676656,FALSE
W2117084982,FALSE
W2122481911,FALSE
W2128019469,FALSE
W2128671709,FALSE
W2131523981,FALSE
W2132833376,FALSE
W2137967263,FALSE
W2138421214,FALSE
W2142066517,FALSE
W2146829593,FALSE
W2154200151,FALSE
W215420290,FALSE
W2159032150,FALSE
W2170128094,FALSE
W2224017605,TRUE
W2268638758,FALSE
W2316107097,FALSE
W2322249763,FALSE
W2334187672,FALSE
W2417368239,FALSE
W2507138540,FALSE
W2547315318,FALSE
W2569204869,FALSE
W2569863367,FALSE
W2572057163,FALSE
W2598891498,TRUE
W2613537335,FALSE
W2779454140,TRUE
W2886175227,TRUE
W2887283564,FALSE
W293143246,FALSE
W2947713610,FALSE
W2951421718,FALSE
W2967449000,FALSE
W3021319076,FALSE
W3135646190,TRUE
W4200240045,FALSE
W4206449744,TRUE
W4226146026,TRUE
W4230182970,FALSE
W4232934122,TRUE
W4235776547,TRUE
W4240245172,TRUE
W4240402082,FALSE
W4242682702,FALSE
W4244414078,FALSE
W4246089744,TRUE
W4249443475,TRUE
W4250082532,TRUE
W4288459457,TRUE
W4391797367,TRUE
W570131401,FALSE
W576619311,FALSE
W583009396,FALSE
W592003880,FALSE
W596980818,FALSE
W601156118,FALSE
W640009246,FALSE
